price,m2_real,room_num,bath_num,loc_city,loc_district,house_type,balcony,garage,swimming_pool,terrace,storage_room,lift,garden,price_m2,is_needs_renovating,is_new_development
240000,250,4,3,Gines,Urb. Los limones, Chalet adosado,0,0,0,1,1,0,1,960.0,0,0
240000,160,4,2,Mairena del Aljarafe,Distrito Casco Antiguo, Chalet adosado,1,1,0,1,1,0,0,1500.0,0,0
240000,162,4,1,Dos Hermanas,Distrito Vista Azul - Consolación, Casa o chalet independiente,0,1,0,0,0,0,0,1481.4814814814815,0,0
240000,154,4,3,Tomares,Distrito Aljamar, Casa o chalet,0,1,1,0,1,0,0,1558.4415584415585,0,0
240000,124,3,2,Mairena del Aljarafe,Distrito Casco Antiguo,Piso,0,1,1,1,1,1,1,1935.483870967742,0,0
240000,75,4,2,San Juan de Aznalfarache,Distrito Barrio Bajo, Chalet adosado,0,1,0,1,1,0,0,3200.0,0,0
240000,480,5,2,La Puebla de los Infantes,"Calle Doctor Jose Piñas, 28",Piso,1,0,0,1,1,0,0,500.0,0,0
240000,320,8,3,Mairena del Aljarafe,Distrito Lepanto, Casa de pueblo,0,0,0,0,0,0,0,750.0,0,0
240000,140,4,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,1,1,1,1714.2857142857142,0,0
240000,560,5,3,Espartinas,Distrito Zona Colegio Europa, Casa o chalet independiente,1,1,0,1,1,0,0,428.57142857142856,0,0
240000,500,3,2,Espartinas,Distrito Zona Colegio Europa, Chalet pareado,0,1,0,1,0,0,1,480.0,0,0
240000,560,5,3,Espartinas,Distrito Zona Colegio Europa, Casa o chalet independiente,1,1,0,1,1,0,0,428.57142857142856,0,0
239900,220,5,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,1,1,0,0,1,0,1,1090.4545454545455,0,0
239900,200,5,3,Espartinas,Distrito Zona Colegio Europa, Chalet pareado,0,1,1,1,1,0,1,1199.5,0,0
239500,120,3,2,Mairena del Aljarafe,Distrito Casco Antiguo,Piso,0,1,1,1,0,1,1,1995.8333333333333,0,0
239000,155,4,2,Tomares,Distrito Santa Eufemia,Piso,0,1,1,0,0,1,1,1541.9354838709678,0,0
239000,210,4,2,Dos Hermanas,Distrito El Arenal - La Pólvora, Chalet adosado,0,1,0,1,1,0,0,1138.095238095238,0,0
239000,155,4,2,Tomares,Distrito Aljamar,Piso,0,1,1,0,0,1,1,1541.9354838709678,0,0
239000,800,6,3,Espartinas,Distrito Loreto, Casa o chalet independiente,1,1,1,1,1,0,1,298.75,0,0
239000,350,6,3,Guillena,Urb. HATO VERDE, Chalet pareado,0,1,1,1,1,0,1,682.8571428571429,0,0
239000,710,4,3,Espartinas,Distrito Loreto, Casa o chalet independiente,0,1,1,1,1,0,1,336.61971830985914,0,0
239000,130,3,3,Dos Hermanas,Distrito El Arenal - La Pólvora, Chalet adosado,0,1,1,1,1,0,1,1838.4615384615386,0,0
239000,300,4,2,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,0,1,0,0,0,0,796.6666666666666,0,0
239000,300,5,3,Guillena,Urb. Hato Verde, Chalet pareado,1,1,1,1,1,0,1,796.6666666666666,0,0
239000,315,6,3,Guillena,sergio garcia, Chalet pareado,1,1,1,1,1,0,1,758.7301587301587,0,0
239000,400,5,3,Gines,"Calle del Baloncesto, 2", Chalet pareado,1,1,1,1,1,0,1,597.5,0,0
238900,180,3,3,Dos Hermanas,Distrito Entrenúcleos, Chalet adosado,0,1,1,1,1,0,1,1327.2222222222222,0,1
238000,147,4,3,Tomares,Distrito Centro, Chalet adosado,0,1,1,1,0,0,1,1619.047619047619,0,0
238000,110,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,1,1,1,2163.6363636363635,0,0
238000,147,4,2,Tomares,Distrito Centro, Chalet adosado,0,0,0,0,0,0,0,1619.047619047619,0,0
238000,721,5,3,Espartinas,Distrito Ramal de Espartinas, Casa o chalet independiente,0,1,1,0,1,0,1,330.09708737864077,0,0
238000,315,4,2,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,0,0,1,0,0,755.5555555555555,0,0
238000,83,5,3,Espartinas,Distrito Zona Colegio Europa, Chalet pareado,1,1,1,1,1,0,1,2867.4698795180725,0,0
238000,171,4,3,Mairena del Aljarafe,Distrito Casco Antiguo, Chalet pareado,0,1,0,0,0,0,0,1391.812865497076,0,0
237900,120,3,3,Mairena del Aljarafe,Distrito Nuevo Bulevar, Chalet adosado,0,1,0,1,0,0,0,1982.5,0,0
237000,107,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2214.9532710280373,0,1
237000,142,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1669.0140845070423,0,1
237000,116,3,2,Tomares,Distrito Santa Eufemia,Ático,0,1,1,1,0,1,1,2043.103448275862,0,0
237000,170,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,0,1,0,0,0,1,1394.1176470588234,0,1
236850,126,4,2,Tomares,Distrito Aljamar,Dúplex,0,1,1,1,0,1,1,1879.7619047619048,0,0
236000,120,5,3,Mairena del Aljarafe,Distrito Cavaleri, Chalet adosado,0,1,1,1,1,0,1,1966.6666666666667,0,0
235900,280,4,3,Gines,Urb. Los minaretes, Chalet pareado,1,1,1,1,1,0,1,842.5,0,0
235200,351,4,3,Gines,Urb. PLAZA DE LA MERCED, Chalet adosado,1,1,0,1,1,0,1,670.0854700854701,0,0
235000,309,5,3,Gines,Desconocido, Chalet pareado,0,1,1,1,1,0,1,760.5177993527508,0,0
235000,160,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Casa o chalet independiente,0,1,1,1,0,0,1,1468.75,0,0
235000,220,4,3,Gines,Urb. Villas de Gines, Chalet pareado,1,1,1,0,1,0,1,1068.1818181818182,0,0
235000,140,3,3,Tomares,Distrito Aljamar, Chalet adosado,0,1,1,0,0,0,1,1678.5714285714287,0,0
235000,50,4,3,Tomares,Distrito Centro, Casa o chalet independiente,0,1,1,0,0,0,1,4700.0,0,0
235000,200,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,1,0,1,1,0,0,1175.0,0,0
235000,135,4,3,Tomares,Distrito Hacienda la Cartuja, Chalet pareado,0,1,1,1,0,0,1,1740.7407407407406,0,0
235000,100,4,3,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet pareado,0,0,1,1,0,0,1,2350.0,0,0
235000,167,5,3,Mairena del Aljarafe,Distrito Ciudad Aljarafe, Chalet pareado,1,1,1,1,1,0,1,1407.185628742515,0,0
235000,120,3,2,Mairena del Aljarafe,Distrito Ciudad Expo,Piso,0,1,1,1,0,1,0,1958.3333333333333,1,0
235000,160,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,0,1,0,0,0,1,1468.75,0,0
235000,145,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1620.6896551724137,0,1
235000,336,3,2,Mairena del Aljarafe,Distrito Casco Antiguo, Casa o chalet independiente,0,0,0,0,0,0,0,699.4047619047619,0,0
235000,450,5,2,Sanlúcar la Mayor,Desconocido, Chalet pareado,0,1,0,1,0,0,1,522.2222222222222,0,0
235000,216,4,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,1,1,1,0,1,1087.962962962963,0,0
235000,143,4,2,Tomares,Distrito Santa Eufemia,Piso,1,1,1,1,1,1,1,1643.3566433566434,0,0
235000,130,3,3,Dos Hermanas,Distrito La Motilla - Fuente del Rey, Chalet pareado,0,1,1,1,1,0,1,1807.6923076923076,0,0
235000,450,4,3,Espartinas,Distrito Loreto, Chalet pareado,1,1,1,1,1,0,1,522.2222222222222,0,0
235000,93,4,3,Sevilla,Distrito Bellavista - Jardines de Hércules, Chalet adosado,1,0,0,0,1,0,0,2526.8817204301076,0,0
235000,175,4,2,Mairena del Aljarafe,Distrito Casco Antiguo, Chalet adosado,1,1,0,1,0,0,1,1342.857142857143,0,0
235000,107,3,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,1,1,1,0,0,1,2196.2616822429904,0,0
235000,147,4,3,Espartinas,Distrito Espartinas Pueblo, Chalet adosado,0,0,0,0,0,0,0,1598.639455782313,0,0
235000,170,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,0,1,0,0,0,1,1382.3529411764705,0,1
234841,223,4,4,Tomares,Distrito Aljamar, Chalet adosado,1,0,0,0,0,0,0,1053.0986547085201,0,0
234000,98,2,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2387.7551020408164,0,1
234000,99,2,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2363.6363636363635,0,1
234000,101,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,1,1,1,1,1,1,1,2316.831683168317,0,0
233310,720,5,3,Espartinas,Distrito Ramal de Espartinas, Casa o chalet independiente,0,1,1,0,1,0,1,324.0416666666667,0,0
233310,95,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,0,1,1,2455.8947368421054,0,0
233000,255,4,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,1,1,1,1,1,0,1,913.7254901960785,0,0
232000,543,4,2,Espartinas,Distrito Ramal de Espartinas, Casa o chalet independiente,0,0,0,0,0,0,0,427.255985267035,0,0
232000,148,4,3,Gines,Desconocido, Chalet adosado,0,1,0,1,1,0,0,1567.5675675675675,0,0
231700,95,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,1,1,0,2438.9473684210525,0,0
231000,142,4,2,Tomares,Distrito Aljamar,Piso,0,1,1,0,1,1,0,1626.7605633802816,0,1
231000,272,4,2,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,0,1,1,0,0,849.2647058823529,0,0
231000,300,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet pareado,0,1,0,1,0,0,1,770.0,0,0
230000,147,4,3,Mairena del Aljarafe,Distrito Lepanto, Chalet adosado,1,1,1,0,1,0,1,1564.6258503401361,0,0
230000,100,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,1,0,0,1,1,0,2300.0,0,0
230000,170,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,0,1,0,0,0,1,1352.9411764705883,0,1
230000,110,4,3,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet adosado,0,1,0,1,0,0,0,2090.909090909091,0,0
230000,101,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,0,1,1,2277.227722772277,0,0
230000,278,8,5,Guadalcanal,Desconocido, Casa o chalet,0,0,0,0,0,0,0,827.3381294964029,0,0
230000,168,4,3,Dos Hermanas,Distrito El Arenal - La Pólvora, Chalet adosado,0,0,0,1,0,0,0,1369.047619047619,0,0
230000,102,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,1,1,0,1,1,1,0,2254.901960784314,0,0
230000,105,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,1,1,1,2190.4761904761904,0,0
230000,95,3,2,Dos Hermanas,Distrito El Arenal - La Pólvora, Chalet adosado,1,1,0,1,0,0,0,2421.0526315789475,0,0
230000,100,3,2,Guillena,Urb. Hato Verde,Ático,0,1,1,1,1,1,1,2300.0,0,0
230000,165,4,2,Dos Hermanas,Distrito Entrenúcleos, Chalet adosado,0,1,0,1,0,0,1,1393.939393939394,0,1
230000,124,4,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,1,1,1,1,1,1,1854.8387096774193,0,0
230000,180,4,3,Mairena del Aljarafe,Distrito Casco Antiguo, Chalet pareado,0,1,0,1,0,0,1,1277.7777777777778,0,0
230000,114,3,2,Mairena del Aljarafe,Distrito Ciudad Expo,Piso,0,0,1,1,1,1,1,2017.5438596491229,0,0
230000,490,6,3,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet independiente,1,1,1,1,1,0,1,469.38775510204084,0,0
230000,130,4,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,1,1,1,0,1,1769.2307692307693,0,0
230000,400,3,3,Paradas,"Calle calvario, 30", Chalet adosado,0,1,0,1,0,0,0,575.0,0,0
230000,95,3,2,Dos Hermanas,Distrito El Arenal - La Pólvora, Chalet adosado,0,1,0,1,0,0,0,2421.0526315789475,0,0
230000,191,3,3,Dos Hermanas,Distrito La Motilla - Fuente del Rey,Dúplex,0,1,1,0,1,0,0,1204.1884816753927,0,0
230000,184,4,3,Gines,Desconocido, Chalet pareado,0,1,0,1,0,0,1,1250.0,0,0
230000,369,4,3,Espartinas,Distrito Loreto, Casa o chalet independiente,0,1,0,1,0,0,0,623.3062330623306,0,0
230000,575,4,3,Espartinas,Distrito Loreto, Casa o chalet independiente,0,1,0,1,0,0,1,400.0,0,0
230000,190,3,2,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,1,1,0,0,0,1,1210.5263157894738,0,0
229990,123,4,2,Mairena del Aljarafe,Distrito Cavaleri, Chalet adosado,0,1,1,1,1,0,0,1869.8373983739837,0,0
229500,192,5,3,San Juan de Aznalfarache,Distrito Barrio Bajo,Dúplex,0,1,1,1,1,0,1,1195.3125,0,0
229000,139,4,3,Sevilla,Distrito Bellavista - Jardines de Hércules, Chalet adosado,0,1,0,0,0,0,1,1647.4820143884892,0,0
229000,199,4,2,Mairena del Aljarafe,Distrito Casco Antiguo, Chalet adosado,0,1,1,1,0,0,1,1150.7537688442212,0,0
229000,204,4,3,Tomares,Distrito Aljamar, Chalet adosado,0,1,0,1,1,0,1,1122.549019607843,0,0
229000,95,2,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2410.5263157894738,0,1
229000,139,3,3,Sevilla,Distrito Bellavista - Jardines de Hércules, Chalet adosado,1,0,0,1,0,0,1,1647.4820143884892,0,0
228000,130,4,3,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet adosado,0,0,0,1,1,0,1,1753.8461538461538,0,0
228000,300,4,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,1,1,1,0,0,760.0,0,0
228000,120,4,3,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet adosado,0,1,0,0,0,0,0,1900.0,0,0
228000,119,4,2,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet adosado,1,1,0,0,1,0,0,1915.9663865546217,0,0
228000,410,4,2,Espartinas,Distrito Ramal de Espartinas, Casa o chalet independiente,0,1,1,0,1,0,1,556.0975609756098,0,0
228000,280,4,4,Espartinas,Distrito Loreto, Chalet pareado,0,1,1,1,1,0,1,814.2857142857143,0,0
227500,324,4,2,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,0,0,0,0,0,1,702.1604938271605,0,0
227000,260,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet pareado,1,1,1,1,1,0,1,873.0769230769231,0,0
227000,142,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1598.5915492957747,0,1
227000,183,3,3,Mairena del Aljarafe,Distrito Cavaleri, Chalet adosado,0,1,1,1,1,0,1,1240.4371584699454,0,0
226900,300,4,3,Espartinas,Distrito Loreto, Chalet pareado,0,1,1,1,1,0,1,756.3333333333334,0,0
226000,130,4,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,1,1,1,0,1,1,1738.4615384615386,0,0
226000,134,4,2,Mairena del Aljarafe,Distrito Simon Verde, Chalet adosado,1,1,1,1,0,0,1,1686.5671641791046,0,0
226000,116,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,1,0,1,1,1,0,1948.2758620689656,0,0
226000,111,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2036.036036036036,0,1
225600,200,5,3,Guillena,Urb. Urbanización Hato Verde Golf, Chalet adosado,0,1,1,1,1,0,1,1128.0,0,0
225000,750,3,1,Mairena del Aljarafe,Distrito Nuevo Bulevar, Casa o chalet independiente,0,0,1,0,0,0,1,300.0,1,0
225000,200,5,2,Constantina,"Avenida de las Peñuelas, 6", Casa o chalet independiente,0,1,1,1,1,0,1,1125.0,0,0
225000,115,3,2,Tomares,Distrito Aljamar, Chalet adosado,0,1,1,0,1,0,1,1956.5217391304348,0,0
225000,265,4,3,Paradas,"Antigua Calle de Moron, 38", Casa de pueblo,0,1,0,0,0,0,0,849.0566037735849,0,0
225000,149,4,3,Tomares,Distrito Santa Eufemia,Piso,1,1,1,0,1,1,1,1510.0671140939598,0,0
225000,149,4,3,Tomares,Distrito Santa Eufemia,Piso,0,1,1,0,1,1,1,1510.0671140939598,0,0
225000,175,4,3,Mairena del Aljarafe,Distrito Ciudad Aljarafe, Chalet adosado,0,1,1,1,1,0,1,1285.7142857142858,0,0
225000,780,3,2,Sanlúcar la Mayor,Urb. San Bartolomé, Chalet pareado,0,0,1,0,0,0,1,288.46153846153845,0,0
225000,81,6,3,Sevilla,Distrito Bellavista - Jardines de Hércules, Chalet adosado,1,1,0,1,0,0,0,2777.777777777778,0,0
225000,136,3,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1654.4117647058824,0,1
225000,188,3,2,Tomares,Distrito Aljamar, Chalet adosado,0,1,0,1,1,0,0,1196.8085106382978,0,0
225000,142,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1584.5070422535211,0,1
225000,115,3,3,Tomares,Distrito Aljamar, Chalet adosado,0,1,1,1,1,0,1,1956.5217391304348,0,0
225000,110,3,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,1,1,0,0,1,0,1,2045.4545454545455,0,0
225000,143,3,2,Dos Hermanas,Distrito Entrenúcleos, Chalet adosado,0,1,0,1,0,0,1,1573.4265734265734,0,1
225000,212,5,3,Guillena,Desconocido, Casa o chalet independiente,0,1,1,1,1,0,0,1061.3207547169811,0,0
225000,145,3,2,Tomares,Distrito Centro,Ático,1,0,0,1,0,1,0,1551.7241379310344,0,1
225000,200,3,2,Castilblanco de los Arroyos,Urb. Urbanización La Colina, Casa rural,1,1,1,1,1,0,1,1125.0,0,0
225000,100,4,3,Tomares,Distrito Santa Eufemia, Chalet adosado,1,1,1,1,1,0,1,2250.0,0,0
225000,143,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1573.4265734265734,0,1
225000,410,4,2,Espartinas,Distrito Ramal de Espartinas, Casa o chalet independiente,0,0,1,0,1,0,1,548.780487804878,0,0
224800,251,4,2,Tomares,Distrito Las Almenas, Chalet pareado,0,1,1,1,1,0,1,895.6175298804781,0,0
224500,150,4,2,Tomares,Distrito Aljamar, Chalet pareado,0,1,0,1,1,0,0,1496.6666666666667,0,0
224000,200,3,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,1,1,0,1,1,0,1,1120.0,0,0
224000,241,5,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,1,1,0,0,1,929.4605809128631,0,0
224000,115,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,1947.8260869565217,0,1
224000,107,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2093.457943925234,0,1
224000,230,3,2,Dos Hermanas,Distrito Arco norte - Avda España, Casa o chalet independiente,0,1,0,1,1,0,0,973.9130434782609,0,0
223000,119,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Dúplex,0,1,1,1,0,1,0,1873.9495798319329,0,0
223000,195,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet pareado,1,1,1,1,1,0,1,1143.5897435897436,0,0
223000,140,4,2,Tomares,Distrito Aljamar,Piso,0,1,1,1,1,1,1,1592.857142857143,0,0
223000,140,4,2,Tomares,Distrito Aljamar,Piso,0,1,1,0,1,1,0,1592.857142857143,0,1
222575,212,6,3,Gines,Desconocido, Casa o chalet,0,1,1,1,1,0,1,1049.882075471698,0,0
222400,281,3,3,Espartinas,Distrito Loreto, Chalet pareado,0,1,0,0,1,0,0,791.459074733096,0,0
222260,163,4,3,San Juan de Aznalfarache,Distrito Barrio Alto, Casa o chalet,0,1,1,1,1,0,0,1363.558282208589,0,0
222152,190,4,3,Espartinas,Distrito Espartinas Pueblo, Casa o chalet independiente,0,1,0,1,0,0,1,1169.221052631579,0,0
222000,137,3,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1620.4379562043796,0,1
222000,143,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1552.4475524475524,0,1
222000,142,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1563.380281690141,0,1
221000,108,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2046.2962962962963,0,1
221000,224,3,2,Dos Hermanas,Distrito Arco norte - Avda España, Casa o chalet,0,0,0,0,1,0,1,986.6071428571429,0,0
221000,145,3,2,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,0,1,0,0,0,1,1524.1379310344828,0,0
221000,115,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,1921.7391304347825,0,1
220300,200,5,3,Guillena,Desconocido, Chalet adosado,0,1,1,1,0,0,0,1101.5,0,0
220000,288,4,2,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,0,1,1,0,1,763.8888888888889,0,0
220000,119,3,2,Tomares,Distrito Santa Eufemia,Piso,0,0,1,1,0,1,1,1848.7394957983192,0,0
220000,118,3,2,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,0,1,0,0,1,1,0,1864.406779661017,0,0
220000,127,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet independiente,1,1,0,1,1,0,0,1732.283464566929,0,0
220000,184,4,2,Mairena del Aljarafe,Distrito Cavaleri, Chalet adosado,0,0,0,0,0,0,0,1195.6521739130435,0,0
220000,247,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet independiente,1,1,0,1,1,0,0,890.6882591093117,0,0
220000,500,4,2,El Pedroso,naranjo, Casa o chalet independiente,1,1,0,1,1,0,0,440.0,0,0
220000,130,3,2,Mairena del Aljarafe,Distrito Casco Antiguo,Piso,1,1,1,0,1,1,1,1692.3076923076924,0,0
220000,45,3,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,1,0,0,0,0,0,4888.888888888889,0,0
220000,248,5,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,1,1,1,0,1,887.0967741935484,0,0
220000,288,4,2,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,0,1,1,0,1,763.8888888888889,0,0
220000,160,4,3,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet adosado,0,1,0,1,1,0,1,1375.0,0,0
220000,170,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,0,1,0,0,0,1,1294.1176470588234,0,1
220000,120,4,2,Dos Hermanas,Distrito La Motilla - Fuente del Rey, Chalet adosado,0,1,1,1,1,0,1,1833.3333333333333,0,0
220000,192,5,3,San Juan de Aznalfarache,Distrito Barrio Bajo,Dúplex,1,1,1,1,0,0,1,1145.8333333333333,0,0
220000,200,5,2,Dos Hermanas,Distrito Vista Azul - Consolación, Casa o chalet independiente,0,1,0,1,1,0,0,1100.0,0,0
220000,275,4,3,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,1,0,0,1,0,0,0,800.0,0,0
220000,110,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,2000.0,0,1
220000,112,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,0,1,1,0,0,0,1964.2857142857142,0,1
220000,720,4,2,El Ronquillo,"Calle Maestro Falla, 36", Casa de pueblo,1,0,0,0,1,0,1,305.55555555555554,0,0
220000,108,5,2,Mairena del Aljarafe,Distrito Ciudad Aljarafe, Chalet adosado,0,1,1,1,1,0,1,2037.037037037037,0,0
220000,532,5,3,Espartinas,Distrito Ramal de Espartinas, Casa o chalet independiente,0,1,0,0,1,0,1,413.5338345864662,0,0
220000,288,4,2,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,0,1,1,0,0,763.8888888888889,0,0
220000,270,4,3,Sanlúcar la Mayor,Urb. Camino real, Chalet pareado,0,1,1,1,1,0,1,814.8148148148148,0,0
220000,550,3,2,Dos Hermanas,Distrito Arco norte - Avda España, Casa o chalet independiente,0,1,1,0,1,0,1,400.0,0,0
220000,110,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,0,0,1,0,2000.0,0,0
220000,225,5,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,1,1,0,1,1,0,1,977.7777777777778,0,0
220000,412,5,3,El Castillo de las Guardas,Desconocido, Casa o chalet independiente,0,1,0,1,1,0,1,533.9805825242719,0,0
220000,200,3,2,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,1,1,1,1,1,0,1100.0,0,0
220000,120,4,3,Olivares,Calle Teodosio s/n, Chalet adosado,0,1,0,1,1,0,0,1833.3333333333333,0,0
220000,300,4,3,Espartinas,Distrito Loreto, Casa o chalet independiente,0,1,1,1,0,0,1,733.3333333333334,0,0
220000,290,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet pareado,0,1,1,0,1,0,1,758.6206896551724,0,0
220000,335,4,2,Mairena del Aljarafe,Distrito Casco Antiguo, Casa o chalet,0,1,1,1,1,0,1,656.7164179104477,1,0
220000,330,4,2,Aznalcollar,"Calle Cruz, 23", Chalet adosado,1,1,0,0,1,0,0,666.6666666666666,0,0
220000,142,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,1,1,0,0,0,1,1549.2957746478874,0,1
220000,171,5,3,Espartinas,Distrito Espartinas Pueblo, Casa o chalet independiente,0,1,0,0,0,0,0,1286.5497076023391,0,0
220000,107,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,0,1,1,0,2056.07476635514,0,0
220000,245,5,3,Guillena,Urb. Hato Verde, Chalet pareado,0,1,1,1,0,0,1,897.9591836734694,0,0
220000,107,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,1,1,1,2056.07476635514,0,0
220000,101,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,1,1,1,1,1,0,2178.2178217821784,0,0
220000,264,4,3,San Juan de Aznalfarache,Distrito Barrio Bajo, Chalet adosado,0,0,0,1,1,0,1,833.3333333333334,0,0
220000,200,5,3,San Juan de Aznalfarache,Distrito Barrio Bajo,Dúplex,0,1,1,1,0,0,1,1100.0,0,0
220000,146,4,2,Gines,Desconocido, Chalet adosado,0,1,0,1,1,0,0,1506.849315068493,0,0
219995,185,4,3,Dos Hermanas,Distrito La Motilla - Fuente del Rey,Dúplex,1,1,1,1,1,1,1,1189.162162162162,0,0
219500,210,5,3,Guillena,Urb. Hato Verde, Chalet adosado,0,1,1,1,1,0,1,1045.2380952380952,0,0
219500,174,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,0,1,1,0,1,0,0,1261.4942528735633,0,0
219500,178,4,3,Dos Hermanas,Distrito Arco norte - Avda España, Chalet adosado,1,1,1,1,1,0,1,1233.1460674157304,0,0
